//Enregistrements de dessins et modèles industriels par office,
"//par résident direct, non-résident direct et système de la Haye",
//Source : base de données statistiques de l’OMPI, décembre 2011
//Note: Des données peuvent manquer pour certains offices ou pour certaines années.,

Année,Nom'Office,Code'Office,Type'enregistrant,Nombre'enregistrements
1977,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",126
1977,"Algérie","DZ","Résident_direct",52
1977,"Algérie","DZ","NonRésident_direct",15
1977,"Argentine","AR","Résident_direct",2328
1977,"Argentine","AR","NonRésident_direct",111
1977,"Australie","AU","Résident_direct",1666
1977,"Australie","AU","NonRésident_direct",624
1977,"Autriche","AT","Résident_direct",4232
1977,"Autriche","AT","NonRésident_direct",1790
1977,"Bahamas","BS","NonRésident_direct",1
1977,"Bangladesh","BD","Résident_direct",10
1977,"Benelux","BX","Résident_direct",1522
1977,"Benelux","BX","NonRésident_direct",1237
1977,"Brésil","BR","Résident_direct",3
1977,"Brésil","BR","NonRésident_direct",3
1977,"Bulgarie","BG","Résident_direct",50
1977,"Bulgarie","BG","NonRésident_direct",4
1977,"Canada","CA","Résident_direct",433
1977,"Canada","CA","NonRésident_direct",1070
1977,"Colombie","CO","Résident_direct",11
1977,"Colombie","CO","NonRésident_direct",19
1977,"Tchécoslovaquie","CS","Résident_direct",938
1977,"Tchécoslovaquie","CS","NonRésident_direct",20
1977,"Danemark","DK","Résident_direct",322
1977,"Danemark","DK","NonRésident_direct",481
1977,"Égypte","EG","Résident_direct",90
1977,"Égypte","EG","NonRésident_direct",14
1977,"Finlande","FI","Résident_direct",256
1977,"Finlande","FI","NonRésident_direct",287
1977,"France","FR","Résident_direct",12552
1977,"France","FR","NonRésident_direct",877
1977,"Rép. dém. Allemande","D2","Résident_direct",307
1977,"Rép. dém. Allemande","D2","NonRésident_direct",24
1977,"Allemagne","DE","Résident_direct",64915
1977,"Allemagne","DE","NonRésident_direct",4896
1977,"Hongrie","HU","Résident_direct",22
1977,"Hongrie","HU","NonRésident_direct",238
1977,"Inde","IN","Résident_direct",784
1977,"Inde","IN","NonRésident_direct",34
1977,"Iraq","IQ","Résident_direct",47
1977,"Irlande","IE","Résident_direct",38
1977,"Irlande","IE","NonRésident_direct",162
1977,"Israël","IL","Résident_direct",132
1977,"Israël","IL","NonRésident_direct",40
1977,"Italie","IT","Directs_globaux",1422
1977,"Jamaïque","JM","Résident_direct",1
1977,"Japon","JP","Résident_direct",38414
1977,"Japon","JP","NonRésident_direct",748
1977,"Liechtenstein","LI","Résident_direct",3
1977,"Malte","MT","Résident_direct",4
1977,"Malte","MT","NonRésident_direct",3
1977,"Mexique","MX","Résident_direct",128
1977,"Mexique","MX","NonRésident_direct",161
1977,"Monaco","MC","Résident_direct",36
1977,"Maroc","MA","Résident_direct",79
1977,"Maroc","MA","NonRésident_direct",15
1977,"Nouvelle-Zélande","NZ","Résident_direct",283
1977,"Nouvelle-Zélande","NZ","NonRésident_direct",281
1977,"Norvège","NO","Résident_direct",269
1977,"Norvège","NO","NonRésident_direct",434
1977,"Pakistan","PK","Résident_direct",66
1977,"Pakistan","PK","NonRésident_direct",9
1977,"Pérou","PE","Résident_direct",80
1977,"Pérou","PE","NonRésident_direct",16
1977,"Philippines","PH","Résident_direct",165
1977,"Philippines","PH","NonRésident_direct",18
1977,"Pologne","PL","Résident_direct",96
1977,"Pologne","PL","NonRésident_direct",55
1977,"Portugal","PT","Résident_direct",100
1977,"Portugal","PT","NonRésident_direct",46
1977,"République de Corée","KR","Résident_direct",1847
1977,"République de Corée","KR","NonRésident_direct",12
1977,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",177
1977,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",87
1977,"Union soviétique","SU","Résident_direct",840
1977,"Union soviétique","SU","NonRésident_direct",21
1977,"Espagne","ES","Résident_direct",3188
1977,"Espagne","ES","NonRésident_direct",320
1977,"Swaziland","SZ","NonRésident_direct",2
1977,"Suède","SE","Résident_direct",1576
1977,"Suède","SE","NonRésident_direct",552
1977,"Suisse","CH","Résident_direct",341
1977,"Suisse","CH","NonRésident_direct",331
1977,"Trinité-et-Tobago","TT","NonRésident_direct",7
1977,"Royaume-Uni","GB","Résident_direct",2100
1977,"Royaume-Uni","GB","NonRésident_direct",2225
1977,"États-Unis d'Amérique","US","Résident_direct",3057
1977,"États-Unis d'Amérique","US","NonRésident_direct",872
1977,"Venezuela","VE","Résident_direct",41
1977,"Venezuela","VE","NonRésident_direct",29
1977,"Zambie","ZM","Résident_direct",1
1977,"Zambie","ZM","NonRésident_direct",6
1978,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",20
1978,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",10
1978,"Algérie","DZ","Résident_direct",50
1978,"Algérie","DZ","NonRésident_direct",14
1978,"Argentine","AR","Résident_direct",1788
1978,"Argentine","AR","NonRésident_direct",132
1978,"Australie","AU","Résident_direct",1728
1978,"Australie","AU","NonRésident_direct",588
1978,"Autriche","AT","Résident_direct",3369
1978,"Autriche","AT","NonRésident_direct",1881
1978,"Bahamas","BS","NonRésident_direct",2
1978,"Bahreïn","BH","NonRésident_direct",8
1978,"Bangladesh","BD","Résident_direct",18
1978,"Benelux","BX","Résident_direct",1941
1978,"Benelux","BX","NonRésident_direct",1382
1978,"Brésil","BR","Directs_globaux",192
1978,"Bulgarie","BG","Résident_direct",51
1978,"Bulgarie","BG","NonRésident_direct",3
1978,"Canada","CA","Résident_direct",522
1978,"Canada","CA","NonRésident_direct",1195
1978,"Colombie","CO","Résident_direct",4
1978,"Colombie","CO","NonRésident_direct",3
1978,"Tchécoslovaquie","CS","Résident_direct",952
1978,"Tchécoslovaquie","CS","NonRésident_direct",16
1978,"Danemark","DK","Résident_direct",298
1978,"Danemark","DK","NonRésident_direct",583
1978,"Égypte","EG","Résident_direct",106
1978,"Égypte","EG","NonRésident_direct",12
1978,"Finlande","FI","Résident_direct",476
1978,"Finlande","FI","NonRésident_direct",493
1978,"France","FR","Résident_direct",12918
1978,"France","FR","NonRésident_direct",959
1978,"Rép. dém. Allemande","D2","Résident_direct",282
1978,"Rép. dém. Allemande","D2","NonRésident_direct",11
1978,"Allemagne","DE","Résident_direct",63537
1978,"Allemagne","DE","NonRésident_direct",4255
1978,"Hongrie","HU","Résident_direct",202
1978,"Hongrie","HU","NonRésident_direct",41
1978,"Inde","IN","Résident_direct",921
1978,"Inde","IN","NonRésident_direct",73
1978,"Iraq","IQ","Résident_direct",13
1978,"Irlande","IE","Résident_direct",48
1978,"Irlande","IE","NonRésident_direct",192
1978,"Israël","IL","Résident_direct",214
1978,"Israël","IL","NonRésident_direct",113
1978,"Italie","IT","Directs_globaux",1162
1978,"Jamaïque","JM","Résident_direct",6
1978,"Jamaïque","JM","NonRésident_direct",4
1978,"Japon","JP","Résident_direct",33718
1978,"Japon","JP","NonRésident_direct",803
1978,"Liechtenstein","LI","Résident_direct",5
1978,"Malawi","MW","NonRésident_direct",1
1978,"Malte","MT","Résident_direct",3
1978,"Mexique","MX","Résident_direct",188
1978,"Mexique","MX","NonRésident_direct",213
1978,"Monaco","MC","Résident_direct",25
1978,"Monaco","MC","NonRésident_direct",1
1978,"Maroc","MA","Résident_direct",104
1978,"Maroc","MA","NonRésident_direct",25
1978,"Nouvelle-Zélande","NZ","Résident_direct",185
1978,"Nouvelle-Zélande","NZ","NonRésident_direct",249
1978,"Nigéria","NG","Résident_direct",19
1978,"Nigéria","NG","NonRésident_direct",38
1978,"Norvège","NO","Résident_direct",223
1978,"Norvège","NO","NonRésident_direct",410
1978,"Pakistan","PK","Résident_direct",46
1978,"Pakistan","PK","NonRésident_direct",12
1978,"Pérou","PE","Résident_direct",69
1978,"Pérou","PE","NonRésident_direct",13
1978,"Philippines","PH","Résident_direct",201
1978,"Philippines","PH","NonRésident_direct",48
1978,"Pologne","PL","Résident_direct",133
1978,"Pologne","PL","NonRésident_direct",23
1978,"Portugal","PT","Résident_direct",193
1978,"Portugal","PT","NonRésident_direct",106
1978,"République de Corée","KR","Résident_direct",3068
1978,"République de Corée","KR","NonRésident_direct",90
1978,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",276
1978,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",80
1978,"Sierra Leone","SL","NonRésident_direct",1
1978,"Afrique du Sud","ZA","Résident_direct",841
1978,"Afrique du Sud","ZA","NonRésident_direct",282
1978,"Union soviétique","SU","Résident_direct",1083
1978,"Union soviétique","SU","NonRésident_direct",17
1978,"Espagne","ES","Résident_direct",2340
1978,"Espagne","ES","NonRésident_direct",251
1978,"Sri Lanka","LK","Résident_direct",3
1978,"Swaziland","SZ","NonRésident_direct",9
1978,"Suède","SE","Résident_direct",1416
1978,"Suède","SE","NonRésident_direct",462
1978,"Suisse","CH","Résident_direct",298
1978,"Suisse","CH","NonRésident_direct",305
1978,"République arabe syrienne","SY","Résident_direct",102
1978,"République arabe syrienne","SY","NonRésident_direct",4
1978,"Trinité-et-Tobago","TT","Résident_direct",4
1978,"Trinité-et-Tobago","TT","NonRésident_direct",10
1978,"Royaume-Uni","GB","Résident_direct",2412
1978,"Royaume-Uni","GB","NonRésident_direct",2336
1978,"États-Unis d'Amérique","US","Résident_direct",3038
1978,"États-Unis d'Amérique","US","NonRésident_direct",824
1978,"Venezuela","VE","Résident_direct",41
1978,"Venezuela","VE","NonRésident_direct",60
1978,"Zaïre","ZR","NonRésident_direct",31
1978,"Zambie","ZM","Résident_direct",15
1979,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",27
1979,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",10
1979,"Algérie","DZ","Résident_direct",21
1979,"Algérie","DZ","NonRésident_direct",20
1979,"Argentine","AR","Résident_direct",1533
1979,"Argentine","AR","NonRésident_direct",183
1979,"Australie","AU","Résident_direct",1397
1979,"Australie","AU","NonRésident_direct",495
1979,"Autriche","AT","Résident_direct",4024
1979,"Autriche","AT","NonRésident_direct",2016
1979,"Bahamas","BS","Résident_direct",2
1979,"Bahamas","BS","NonRésident_direct",6
1979,"Bahreïn","BH","NonRésident_direct",6
1979,"Bangladesh","BD","Résident_direct",23
1979,"Benelux","BX","Résident_direct",1991
1979,"Benelux","BX","NonRésident_direct",1447
1979,"Brésil","BR","Résident_direct",159
1979,"Brésil","BR","NonRésident_direct",48
1979,"Bulgarie","BG","Résident_direct",57
1979,"Bulgarie","BG","NonRésident_direct",3
1979,"Canada","CA","Résident_direct",436
1979,"Canada","CA","NonRésident_direct",1199
1979,"Chili","CL","Résident_direct",34
1979,"Chili","CL","NonRésident_direct",28
1979,"Colombie","CO","Résident_direct",7
1979,"Colombie","CO","NonRésident_direct",5
1979,"Tchécoslovaquie","CS","Résident_direct",1052
1979,"Tchécoslovaquie","CS","NonRésident_direct",28
1979,"Danemark","DK","Résident_direct",260
1979,"Danemark","DK","NonRésident_direct",496
1979,"Égypte","EG","Résident_direct",161
1979,"Égypte","EG","NonRésident_direct",12
1979,"Finlande","FI","Résident_direct",496
1979,"Finlande","FI","NonRésident_direct",487
1979,"France","FR","Résident_direct",13006
1979,"France","FR","NonRésident_direct",975
1979,"Rép. dém. Allemande","D2","Résident_direct",212
1979,"Rép. dém. Allemande","D2","NonRésident_direct",5
1979,"Allemagne","DE","Résident_direct",65511
1979,"Allemagne","DE","NonRésident_direct",4771
1979,"Hongrie","HU","Résident_direct",88
1979,"Hongrie","HU","NonRésident_direct",6
1979,"Inde","IN","Résident_direct",914
1979,"Inde","IN","NonRésident_direct",68
1979,"Iraq","IQ","Résident_direct",20
1979,"Irlande","IE","Résident_direct",43
1979,"Irlande","IE","NonRésident_direct",207
1979,"Israël","IL","Résident_direct",300
1979,"Israël","IL","NonRésident_direct",65
1979,"Italie","IT","Directs_globaux",892
1979,"Jamaïque","JM","Résident_direct",11
1979,"Jamaïque","JM","NonRésident_direct",2
1979,"Japon","JP","Résident_direct",36479
1979,"Japon","JP","NonRésident_direct",736
1979,"Liechtenstein","LI","Résident_direct",5
1979,"Malawi","MW","NonRésident_direct",4
1979,"Malte","MT","Résident_direct",24
1979,"Malte","MT","NonRésident_direct",4
1979,"Mexique","MX","Résident_direct",186
1979,"Mexique","MX","NonRésident_direct",123
1979,"Monaco","MC","Résident_direct",14
1979,"Monaco","MC","NonRésident_direct",6
1979,"Maroc","MA","Résident_direct",121
1979,"Maroc","MA","NonRésident_direct",22
1979,"Nouvelle-Zélande","NZ","Résident_direct",254
1979,"Nouvelle-Zélande","NZ","NonRésident_direct",283
1979,"Norvège","NO","Résident_direct",246
1979,"Norvège","NO","NonRésident_direct",449
1979,"Pakistan","PK","Résident_direct",54
1979,"Pakistan","PK","NonRésident_direct",14
1979,"Pérou","PE","Résident_direct",81
1979,"Pérou","PE","NonRésident_direct",23
1979,"Philippines","PH","Résident_direct",168
1979,"Philippines","PH","NonRésident_direct",25
1979,"Pologne","PL","Résident_direct",116
1979,"Pologne","PL","NonRésident_direct",36
1979,"Portugal","PT","Résident_direct",354
1979,"Portugal","PT","NonRésident_direct",122
1979,"République de Corée","KR","Résident_direct",3522
1979,"République de Corée","KR","NonRésident_direct",70
1979,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",75
1979,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",56
1979,"Afrique du Sud","ZA","Résident_direct",691
1979,"Afrique du Sud","ZA","NonRésident_direct",216
1979,"Union soviétique","SU","Résident_direct",1093
1979,"Union soviétique","SU","NonRésident_direct",13
1979,"Espagne","ES","Résident_direct",1901
1979,"Espagne","ES","NonRésident_direct",265
1979,"Sri Lanka","LK","Résident_direct",2
1979,"Sri Lanka","LK","NonRésident_direct",25
1979,"Swaziland","SZ","NonRésident_direct",27
1979,"Suède","SE","Résident_direct",1287
1979,"Suède","SE","NonRésident_direct",416
1979,"Suisse","CH","Résident_direct",327
1979,"Suisse","CH","NonRésident_direct",339
1979,"République arabe syrienne","SY","Résident_direct",27
1979,"République arabe syrienne","SY","NonRésident_direct",6
1979,"Trinité-et-Tobago","TT","Résident_direct",12
1979,"Trinité-et-Tobago","TT","NonRésident_direct",14
1979,"Royaume-Uni","GB","Résident_direct",2508
1979,"Royaume-Uni","GB","NonRésident_direct",2765
1979,"États-Unis d'Amérique","US","Résident_direct",2421
1979,"États-Unis d'Amérique","US","NonRésident_direct",697
1979,"Venezuela","VE","Résident_direct",54
1979,"Venezuela","VE","NonRésident_direct",85
1979,"Zaïre","ZR","Résident_direct",2
1979,"Zambie","ZM","Résident_direct",1
1979,"Zambie","ZM","NonRésident_direct",5
1979,"Zimbabwe","ZW","Résident_direct",8
1979,"Zimbabwe","ZW","NonRésident_direct",2

