//Industrial Design registrations by Office,
"//by direct resident, direct non-resident and designations via the Hague system",
//Source: WIPO Statistics Database, December 2011
//Note: Data are missing for some offices and years.,

Year,Office Name,Office Code,Registrant Type,Number of Registrations
1976,"New Zealand","NZ","Direct_Resident",183
1976,"New Zealand","NZ","Direct_NonResident",129
1976,"Nigeria","NG","Direct_Resident",34
1976,"Nigeria","NG","Direct_NonResident",30
1976,"Norway","NO","Direct_Resident",278
1976,"Norway","NO","Direct_NonResident",390
1976,"Pakistan","PK","Direct_Resident",58
1976,"Pakistan","PK","Direct_NonResident",10
1976,"Peru","PE","Direct_Resident",11
1976,"Peru","PE","Direct_NonResident",3
1976,"Philippines","PH","Direct_Resident",193
1976,"Philippines","PH","Direct_NonResident",22
1976,"Poland","PL","Direct_Resident",121
1976,"Poland","PL","Direct_NonResident",34
1976,"Portugal","PT","Direct_Resident",119
1976,"Portugal","PT","Direct_NonResident",113
1976,"Republic of Korea","KR","Direct_Resident",1451
1976,"Republic of Korea","KR","Direct_NonResident",11
1976,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",245
1976,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",77
1976,"Soviet Union","SU","Direct_Resident",842
1976,"Soviet Union","SU","Direct_NonResident",25
1976,"Spain","ES","Direct_Resident",5631
1976,"Spain","ES","Direct_NonResident",418
1976,"Sri Lanka","LK","Direct_NonResident",2
1976,"Sweden","SE","Direct_Resident",1524
1976,"Sweden","SE","Direct_NonResident",422
1976,"Switzerland","CH","Direct_Resident",459
1976,"Switzerland","CH","Direct_NonResident",318
1976,"Trinidad and Tobago","TT","Direct_Resident",12
1976,"Trinidad and Tobago","TT","Direct_NonResident",3
1976,"United Kingdom","GB","Direct_Resident",1932
1976,"United Kingdom","GB","Direct_NonResident",1768
1976,"United States of America","US","Direct_Resident",3653
1976,"United States of America","US","Direct_NonResident",911
1976,"Venezuela","VE","Direct_Resident",30
1976,"Venezuela","VE","Direct_NonResident",6
1976,"Zaire","ZR","Direct_Resident",6
1976,"Zaire","ZR","Direct_NonResident",2
1976,"Zambia","ZM","Direct_NonResident",5
1977,"African Intellectual Property Organization","OA","Direct_Resident",25
1977,"African Intellectual Property Organization","OA","Direct_NonResident",126
1977,"Algeria","DZ","Direct_Resident",52
1977,"Algeria","DZ","Direct_NonResident",15
1977,"Argentina","AR","Direct_Resident",2328
1977,"Argentina","AR","Direct_NonResident",111
1977,"Australia","AU","Direct_Resident",1666
1977,"Australia","AU","Direct_NonResident",624
1977,"Austria","AT","Direct_Resident",4232
1977,"Austria","AT","Direct_NonResident",1790
1977,"Bahamas","BS","Direct_NonResident",1
1977,"Bangladesh","BD","Direct_Resident",10
1977,"Benelux","BX","Direct_Resident",1522
1977,"Benelux","BX","Direct_NonResident",1237
1977,"Brazil","BR","Direct_Resident",3
1977,"Brazil","BR","Direct_NonResident",3
1977,"Bulgaria","BG","Direct_Resident",50
1977,"Bulgaria","BG","Direct_NonResident",4
1977,"Canada","CA","Direct_Resident",433
1977,"Canada","CA","Direct_NonResident",1070
1977,"Colombia","CO","Direct_Resident",11
1977,"Colombia","CO","Direct_NonResident",19
1977,"Czechoslovakia","CS","Direct_Resident",938
1977,"Czechoslovakia","CS","Direct_NonResident",20
1977,"Denmark","DK","Direct_Resident",322
1977,"Denmark","DK","Direct_NonResident",481
1977,"Egypt","EG","Direct_Resident",90
1977,"Egypt","EG","Direct_NonResident",14
1977,"Finland","FI","Direct_Resident",256
1977,"Finland","FI","Direct_NonResident",287
1977,"France","FR","Direct_Resident",12552
1977,"France","FR","Direct_NonResident",877
1977,"German Dem. Rep.","D2","Direct_Resident",307
1977,"German Dem. Rep.","D2","Direct_NonResident",24
1977,"Germany","DE","Direct_Resident",64915
1977,"Germany","DE","Direct_NonResident",4896
1977,"Hungary","HU","Direct_Resident",22
1977,"Hungary","HU","Direct_NonResident",238
1977,"India","IN","Direct_Resident",784
1977,"India","IN","Direct_NonResident",34
1977,"Iraq","IQ","Direct_Resident",47
1977,"Ireland","IE","Direct_Resident",38
1977,"Ireland","IE","Direct_NonResident",162
1977,"Israel","IL","Direct_Resident",132
1977,"Israel","IL","Direct_NonResident",40
1977,"Italy","IT","Direct_Aggregate",1422
1977,"Jamaica","JM","Direct_Resident",1
1977,"Japan","JP","Direct_Resident",38414
1977,"Japan","JP","Direct_NonResident",748
1977,"Liechtenstein","LI","Direct_Resident",3
1977,"Malta","MT","Direct_Resident",4
1977,"Malta","MT","Direct_NonResident",3
1977,"Mexico","MX","Direct_Resident",128
1977,"Mexico","MX","Direct_NonResident",161
1977,"Monaco","MC","Direct_Resident",36
1977,"Morocco","MA","Direct_Resident",79
1977,"Morocco","MA","Direct_NonResident",15
1977,"New Zealand","NZ","Direct_Resident",283
1977,"New Zealand","NZ","Direct_NonResident",281
1977,"Norway","NO","Direct_Resident",269
1977,"Norway","NO","Direct_NonResident",434
1977,"Pakistan","PK","Direct_Resident",66
1977,"Pakistan","PK","Direct_NonResident",9
1977,"Peru","PE","Direct_Resident",80
1977,"Peru","PE","Direct_NonResident",16
1977,"Philippines","PH","Direct_Resident",165
1977,"Philippines","PH","Direct_NonResident",18
1977,"Poland","PL","Direct_Resident",96
1977,"Poland","PL","Direct_NonResident",55
1977,"Portugal","PT","Direct_Resident",100
1977,"Portugal","PT","Direct_NonResident",46
1977,"Republic of Korea","KR","Direct_Resident",1847
1977,"Republic of Korea","KR","Direct_NonResident",12
1977,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",177
1977,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",87
1977,"Soviet Union","SU","Direct_Resident",840
1977,"Soviet Union","SU","Direct_NonResident",21
1977,"Spain","ES","Direct_Resident",3188
1977,"Spain","ES","Direct_NonResident",320
1977,"Swaziland","SZ","Direct_NonResident",2
1977,"Sweden","SE","Direct_Resident",1576
1977,"Sweden","SE","Direct_NonResident",552
1977,"Switzerland","CH","Direct_Resident",341
1977,"Switzerland","CH","Direct_NonResident",331
1977,"Trinidad and Tobago","TT","Direct_NonResident",7
1977,"United Kingdom","GB","Direct_Resident",2100
1977,"United Kingdom","GB","Direct_NonResident",2225
1977,"United States of America","US","Direct_Resident",3057
1977,"United States of America","US","Direct_NonResident",872
1977,"Venezuela","VE","Direct_Resident",41
1977,"Venezuela","VE","Direct_NonResident",29
1977,"Zambia","ZM","Direct_Resident",1
1977,"Zambia","ZM","Direct_NonResident",6
1978,"African Intellectual Property Organization","OA","Direct_Resident",20
1978,"African Intellectual Property Organization","OA","Direct_NonResident",10
1978,"Algeria","DZ","Direct_Resident",50
1978,"Algeria","DZ","Direct_NonResident",14
1978,"Argentina","AR","Direct_Resident",1788
1978,"Argentina","AR","Direct_NonResident",132
1978,"Australia","AU","Direct_Resident",1728
1978,"Australia","AU","Direct_NonResident",588
1978,"Austria","AT","Direct_Resident",3369
1978,"Austria","AT","Direct_NonResident",1881
1978,"Bahamas","BS","Direct_NonResident",2
1978,"Bahrain","BH","Direct_NonResident",8
1978,"Bangladesh","BD","Direct_Resident",18
1978,"Benelux","BX","Direct_Resident",1941
1978,"Benelux","BX","Direct_NonResident",1382
1978,"Brazil","BR","Direct_Aggregate",192
1978,"Bulgaria","BG","Direct_Resident",51
1978,"Bulgaria","BG","Direct_NonResident",3
1978,"Canada","CA","Direct_Resident",522
1978,"Canada","CA","Direct_NonResident",1195
1978,"Colombia","CO","Direct_Resident",4
1978,"Colombia","CO","Direct_NonResident",3
1978,"Czechoslovakia","CS","Direct_Resident",952
1978,"Czechoslovakia","CS","Direct_NonResident",16
1978,"Denmark","DK","Direct_Resident",298
1978,"Denmark","DK","Direct_NonResident",583
1978,"Egypt","EG","Direct_Resident",106
1978,"Egypt","EG","Direct_NonResident",12
1978,"Finland","FI","Direct_Resident",476
1978,"Finland","FI","Direct_NonResident",493
1978,"France","FR","Direct_Resident",12918
1978,"France","FR","Direct_NonResident",959
1978,"German Dem. Rep.","D2","Direct_Resident",282
1978,"German Dem. Rep.","D2","Direct_NonResident",11
1978,"Germany","DE","Direct_Resident",63537
1978,"Germany","DE","Direct_NonResident",4255
1978,"Hungary","HU","Direct_Resident",202
1978,"Hungary","HU","Direct_NonResident",41
1978,"India","IN","Direct_Resident",921
1978,"India","IN","Direct_NonResident",73
1978,"Iraq","IQ","Direct_Resident",13
1978,"Ireland","IE","Direct_Resident",48
1978,"Ireland","IE","Direct_NonResident",192
1978,"Israel","IL","Direct_Resident",214
1978,"Israel","IL","Direct_NonResident",113
1978,"Italy","IT","Direct_Aggregate",1162
1978,"Jamaica","JM","Direct_Resident",6
1978,"Jamaica","JM","Direct_NonResident",4
1978,"Japan","JP","Direct_Resident",33718
1978,"Japan","JP","Direct_NonResident",803
1978,"Liechtenstein","LI","Direct_Resident",5
1978,"Malawi","MW","Direct_NonResident",1
1978,"Malta","MT","Direct_Resident",3
1978,"Mexico","MX","Direct_Resident",188
1978,"Mexico","MX","Direct_NonResident",213
1978,"Monaco","MC","Direct_Resident",25
1978,"Monaco","MC","Direct_NonResident",1
1978,"Morocco","MA","Direct_Resident",104
1978,"Morocco","MA","Direct_NonResident",25
1978,"New Zealand","NZ","Direct_Resident",185
1978,"New Zealand","NZ","Direct_NonResident",249
1978,"Nigeria","NG","Direct_Resident",19
1978,"Nigeria","NG","Direct_NonResident",38
1978,"Norway","NO","Direct_Resident",223
1978,"Norway","NO","Direct_NonResident",410
1978,"Pakistan","PK","Direct_Resident",46
1978,"Pakistan","PK","Direct_NonResident",12
1978,"Peru","PE","Direct_Resident",69
1978,"Peru","PE","Direct_NonResident",13
1978,"Philippines","PH","Direct_Resident",201
1978,"Philippines","PH","Direct_NonResident",48
1978,"Poland","PL","Direct_Resident",133
1978,"Poland","PL","Direct_NonResident",23
1978,"Portugal","PT","Direct_Resident",193
1978,"Portugal","PT","Direct_NonResident",106
1978,"Republic of Korea","KR","Direct_Resident",3068
1978,"Republic of Korea","KR","Direct_NonResident",90
1978,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",276
1978,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",80
1978,"Sierra Leone","SL","Direct_NonResident",1
1978,"South Africa","ZA","Direct_Resident",841
1978,"South Africa","ZA","Direct_NonResident",282
1978,"Soviet Union","SU","Direct_Resident",1083
1978,"Soviet Union","SU","Direct_NonResident",17
1978,"Spain","ES","Direct_Resident",2340
1978,"Spain","ES","Direct_NonResident",251
1978,"Sri Lanka","LK","Direct_Resident",3
1978,"Swaziland","SZ","Direct_NonResident",9
1978,"Sweden","SE","Direct_Resident",1416
1978,"Sweden","SE","Direct_NonResident",462
1978,"Switzerland","CH","Direct_Resident",298
1978,"Switzerland","CH","Direct_NonResident",305
1978,"Syrian Arab Republic","SY","Direct_Resident",102
1978,"Syrian Arab Republic","SY","Direct_NonResident",4
1978,"Trinidad and Tobago","TT","Direct_Resident",4
1978,"Trinidad and Tobago","TT","Direct_NonResident",10
1978,"United Kingdom","GB","Direct_Resident",2412
1978,"United Kingdom","GB","Direct_NonResident",2336
1978,"United States of America","US","Direct_Resident",3038
1978,"United States of America","US","Direct_NonResident",824
1978,"Venezuela","VE","Direct_Resident",41
1978,"Venezuela","VE","Direct_NonResident",60
1978,"Zaire","ZR","Direct_NonResident",31
1978,"Zambia","ZM","Direct_Resident",15
1979,"African Intellectual Property Organization","OA","Direct_Resident",27
1979,"African Intellectual Property Organization","OA","Direct_NonResident",10
1979,"Algeria","DZ","Direct_Resident",21
1979,"Algeria","DZ","Direct_NonResident",20
1979,"Argentina","AR","Direct_Resident",1533
1979,"Argentina","AR","Direct_NonResident",183
1979,"Australia","AU","Direct_Resident",1397
1979,"Australia","AU","Direct_NonResident",495
1979,"Austria","AT","Direct_Resident",4024
1979,"Austria","AT","Direct_NonResident",2016
1979,"Bahamas","BS","Direct_Resident",2
1979,"Bahamas","BS","Direct_NonResident",6
1979,"Bahrain","BH","Direct_NonResident",6
1979,"Bangladesh","BD","Direct_Resident",23
1979,"Benelux","BX","Direct_Resident",1991
1979,"Benelux","BX","Direct_NonResident",1447
1979,"Brazil","BR","Direct_Resident",159
1979,"Brazil","BR","Direct_NonResident",48
1979,"Bulgaria","BG","Direct_Resident",57
1979,"Bulgaria","BG","Direct_NonResident",3
1979,"Canada","CA","Direct_Resident",436
1979,"Canada","CA","Direct_NonResident",1199
1979,"Chile","CL","Direct_Resident",34
1979,"Chile","CL","Direct_NonResident",28
1979,"Colombia","CO","Direct_Resident",7
1979,"Colombia","CO","Direct_NonResident",5
1979,"Czechoslovakia","CS","Direct_Resident",1052
1979,"Czechoslovakia","CS","Direct_NonResident",28
1979,"Denmark","DK","Direct_Resident",260
1979,"Denmark","DK","Direct_NonResident",496
1979,"Egypt","EG","Direct_Resident",161
1979,"Egypt","EG","Direct_NonResident",12
1979,"Finland","FI","Direct_Resident",496
1979,"Finland","FI","Direct_NonResident",487
1979,"France","FR","Direct_Resident",13006
1979,"France","FR","Direct_NonResident",975
1979,"German Dem. Rep.","D2","Direct_Resident",212
1979,"German Dem. Rep.","D2","Direct_NonResident",5
1979,"Germany","DE","Direct_Resident",65511
1979,"Germany","DE","Direct_NonResident",4771
1979,"Hungary","HU","Direct_Resident",88
1979,"Hungary","HU","Direct_NonResident",6
1979,"India","IN","Direct_Resident",914
1979,"India","IN","Direct_NonResident",68
1979,"Iraq","IQ","Direct_Resident",20
1979,"Ireland","IE","Direct_Resident",43
1979,"Ireland","IE","Direct_NonResident",207
1979,"Israel","IL","Direct_Resident",300
1979,"Israel","IL","Direct_NonResident",65
1979,"Italy","IT","Direct_Aggregate",892
1979,"Jamaica","JM","Direct_Resident",11
1979,"Jamaica","JM","Direct_NonResident",2
1979,"Japan","JP","Direct_Resident",36479
1979,"Japan","JP","Direct_NonResident",736
1979,"Liechtenstein","LI","Direct_Resident",5
1979,"Malawi","MW","Direct_NonResident",4
1979,"Malta","MT","Direct_Resident",24
1979,"Malta","MT","Direct_NonResident",4
1979,"Mexico","MX","Direct_Resident",186
1979,"Mexico","MX","Direct_NonResident",123
1979,"Monaco","MC","Direct_Resident",14
1979,"Monaco","MC","Direct_NonResident",6
1979,"Morocco","MA","Direct_Resident",121
1979,"Morocco","MA","Direct_NonResident",22
1979,"New Zealand","NZ","Direct_Resident",254
1979,"New Zealand","NZ","Direct_NonResident",283
1979,"Norway","NO","Direct_Resident",246
1979,"Norway","NO","Direct_NonResident",449
1979,"Pakistan","PK","Direct_Resident",54
1979,"Pakistan","PK","Direct_NonResident",14
1979,"Peru","PE","Direct_Resident",81
1979,"Peru","PE","Direct_NonResident",23
1979,"Philippines","PH","Direct_Resident",168
1979,"Philippines","PH","Direct_NonResident",25
1979,"Poland","PL","Direct_Resident",116
1979,"Poland","PL","Direct_NonResident",36
1979,"Portugal","PT","Direct_Resident",354
1979,"Portugal","PT","Direct_NonResident",122
1979,"Republic of Korea","KR","Direct_Resident",3522
1979,"Republic of Korea","KR","Direct_NonResident",70
1979,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",75
1979,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",56
1979,"South Africa","ZA","Direct_Resident",691
1979,"South Africa","ZA","Direct_NonResident",216
1979,"Soviet Union","SU","Direct_Resident",1093
1979,"Soviet Union","SU","Direct_NonResident",13
1979,"Spain","ES","Direct_Resident",1901
1979,"Spain","ES","Direct_NonResident",265
1979,"Sri Lanka","LK","Direct_Resident",2
1979,"Sri Lanka","LK","Direct_NonResident",25
1979,"Swaziland","SZ","Direct_NonResident",27
1979,"Sweden","SE","Direct_Resident",1287
1979,"Sweden","SE","Direct_NonResident",416
1979,"Switzerland","CH","Direct_Resident",327
1979,"Switzerland","CH","Direct_NonResident",339
1979,"Syrian Arab Republic","SY","Direct_Resident",27
1979,"Syrian Arab Republic","SY","Direct_NonResident",6
1979,"Trinidad and Tobago","TT","Direct_Resident",12
1979,"Trinidad and Tobago","TT","Direct_NonResident",14
1979,"United Kingdom","GB","Direct_Resident",2508
1979,"United Kingdom","GB","Direct_NonResident",2765
1979,"United States of America","US","Direct_Resident",2421
1979,"United States of America","US","Direct_NonResident",697
1979,"Venezuela","VE","Direct_Resident",54
1979,"Venezuela","VE","Direct_NonResident",85
1979,"Zaire","ZR","Direct_Resident",2
1979,"Zambia","ZM","Direct_Resident",1
1979,"Zambia","ZM","Direct_NonResident",5
1979,"Zimbabwe","ZW","Direct_Resident",8
1979,"Zimbabwe","ZW","Direct_NonResident",2


